post_id,post_datetime,offers.price,offers.priceCurrency,year,yr_make_model,VIN,fuel,type,size,odometer,cylinders,drive,title status,transmission,paint color,condition,offers.addressRegion,offers.addressLocality,offers.postalCode,offers.addressCountry,offers.streetAddress,offers.longitude,offers.latitude,post_expire,seller_notes,url,name,description
7649986421,2023-08-01 17:00:33-04:00,24248.00,USD,2019,2019 Chrysler 300-Series,2C3CCAAG7KH590643,gas,sedan,,19550,6 cylinders,rwd,clean,automatic,,,MI,Comstock,49041,US,13475 Portage Rd,-85.531691,42.283725,2023-08-31 21:00:32+00:00,"QR Code Link to This Post 2019 Chrysler 300-Series Touring -- $24,248 ☎ Call: (269) 999-1104  ext 10124   📱 Text  10124 to  (269) 999-1104  Vehicle Information:  2019 Chrysler 300-Series Touring Price:  $24,248     Year:  2019       Make:  Chrysler       Model:  300-Series       Series:  Touring       Body Style:  Sedan     Stock Number:  V7023TA     VIN:  2C3CCAAG7KH590643     Mileage:  19k     Engine:  3.6L V6 24V VVT     Transmission:  8-Speed Automatic     Exterior Color:  Gray     Interior Color:  Black Copy and paste this link into your browser to start our easy credit application! https://aswt.co/enoat  For more details, pictures and information on this Chrysler 300-Series Touring , Click the link below: https://aswt.co/enoau Vehicle Options For This Chrysler 300-Series:  ✅ Sedan✅ 4-Wheel Disc Brakes✅ 6 Speakers✅ ABS brakes✅ AM/FM radio: SiriusXM✅ Air Conditioning✅ Alloy wheels✅ Anti-whiplash front head restraints✅ Apple CarPlay/Android Auto✅ Auto-dimming Rear-View mirror✅ Automatic temperature control✅ Brake assist✅ Bumpers: body-color✅ Cloth High-Back Bucket Seats✅ Compass✅ Configurable✅ Delay-off headlights✅ Driver door bin✅ Driver vanity mirror✅ Dual front impact airbags✅ Dual front side impact airbags✅ Electronic Stability Control✅ Emergency communication system: SiriusXM Guardian✅ Exterior Parking Camera Rear✅ Four wheel independent suspension✅ Front Bucket Seats✅ Front Center Armrest✅ Front anti-roll bar✅ Front dual zone A/C✅ Front reading lights✅ Fully automatic headlights✅ Heated door mirrors✅ Illuminated entry✅ Knee airbag✅ Low tire pressure warning✅ Occupant sensing airbag✅ Outside temperature display✅ Overhead airbag✅ Overhead console✅ Panic alarm 		☎ Call (269) 999-1104  ext 10124   or 📱 Text  10124 to  (269) 999-1104  to find out more about this Chrysler 300-Series. 		-or-            Click the link below to get more detailed information about this Chrysler 300-Series Touring: https://aswt.co/enoau  Call  or Text  us today and mention that you heard about this vehicle on Craigslist!  Vicksburg Chrysler ☎ Phone Number: (269) 999-1104  ext 10124  📱  Text Number:  Text 10124 to  (269) 999-1104 Additional Vehicle Information:  Recent Arrival!19/30 City/Highway MPG***FREE LIFETIME WARRANTY ??? Vicksburg CDJR Exclusive! ??? SEE DEALER FOR FULL DETAILS!*** FREE Engine Warranty with purchase of Pre-Owned Vehicle...Vicksburg Chrysler Dodge Jeep RAM... the ONLY Dealer in Southwest Michigan with THIS EXCLUSIVE Engine for Life PROMISE!At Vicksburg CDJR - We Take Our Internet Business Very Seriously! We are MORE than a small town dealer....We make car buying the way it should be: FUN, INFORMATIVE, AND FAIR! Get ready to ENJOY the car buying experience just as much as you do your new car when we will roll out our famous RED CARPET treatment!Price cannot be combined with other offers, see dealer for details.   2019, 19, '19, 300-Series, 300Series, 300, 300 Series, Touring, 4 Door Car, Sedan, Vicksburg Chrysler, *Vicksburg* *Chrysler*, ~as3960_cl333~Powered by AutoSweet | www.autosweet.com",https://kalamazoo.craigslist.org/ctd/d/comstock-2019-chrysler-300-series/7649986421.html,2019 Chrysler 300-Series Touring,"   2019 Chrysler 300-Series Touring -- $24,248      ☎ Call: (269) 999-1104  ext 10124     📱 Text  10124 to  (269) 999-1104        Vehicle Information:        2019 Chrysler 300-Series Touring      Price:   $24,248       Year:   2019         Make:   Chrysler         Model:   300-Series         Series:   Touring         Body Style:   Sedan       Stock Number:   V7023TA       VIN:   2C3CCAAG7KH590643       Mileage:   19k       Engine:   3.6L V6 24V VVT       Transmission:   8-Speed Automatic       E..."
7649987465,2023-08-01 16:02:55-05:00,2900.00,USD,1999,1999 mercedes benz e320,,gas,,,111000,,,clean,automatic,,good,IL,Park Ridge,60068,US,,-87.841700,42.012200,2023-08-31 21:02:55+00:00,"QR Code Link to This Post Hi we are selling our 1999 Mercedes E320 4Matic and would like to share some basic info with you- It is a 4 door, automatic transmission, has leather interior, power windows & locks, power sunroof & seats. Front and rear AC works but could use a charge of Freon. Runs excellent has 111k miles, have service records, could use a little TLC. This is an all wheel drive vehicle, great for all seasons especially in snow.  Please call for more info, serious inquiries only. Asking $2,900 obo show contact info",https://chicago.craigslist.org/nch/cto/d/park-ridge-1999-mercedes-benz-all-wheel/7649987465.html,1999 Mercedes Benz All Wheel Drive E320 4matic,"Hi we are selling our 1999 Mercedes E320 4Matic and would like to share some basic info with you-  It is a 4 door, automatic transmission, has leather interior, power windows &amp; locks, power sunroof &amp; seats. Front and rear AC works but could use a charge of Freon. Runs excellent has 111k miles, have service records, could use a little TLC. This is an all wheel drive vehicle, great for all seasons especially in snow.  Please call for more info, serious inquiries only. Asking $2,900 obo  (2..."
7649988084,2023-08-01 17:04:18-04:00,3650.00,USD,2007,2007 honda pilot ex-l,,gas,SUV,,218000,6 cylinders,4wd,clean,automatic,silver,good,IN,Fort Wayne,46835,US,,-85.068500,41.137100,2023-08-31 21:04:18+00:00,QR Code Link to This Post Very dependable Starts Everytime runs great 4WD No Rust Super clean interior brand new tires New battery fresh tune up No warning lights 218k mostly Highway miles runs Really good heated seats all power options work $3650 cash only serious inquires only have clean title on hand Call 260-4Zero2-FiveOneSevenone,https://fortwayne.craigslist.org/cto/d/fort-wayne-2007-honda-pilot-4wd-no-rust/7649988084.html,2007 Honda Pilot 4WD No Rust!,Very dependable Starts Everytime runs great 4WD No Rust Super clean interior brand new tires New battery fresh tune up No warning lights 218k mostly Highway miles runs Really good heated seats all power options work $3650 cash only serious inquires only have clean title on hand Call 260-4Zero2-FiveOneSevenone 
7649988134,2023-08-01 16:04:25-05:00,13900.00,USD,2015,2015 honda fit,,gas,wagon,mid-size,63000,4 cylinders,fwd,clean,automatic,silver,like new,IL,Downers Grove,60516,US,75,-88.008213,41.748135,2023-08-31 21:04:25+00:00,"QR Code Link to This Post ONLY 63K ORIGINAL MILES !!! GAS SAVER 1 ACCIDENTS FREE , SMOKE FREE. GARAGE KEPT . NEW TIRES & BRAKES  BACK UP CAMERA , SIDE CAMERA , BLUETOOTH. NO RUST OR DENTS . LOOKS AND RUNS LIKE NEW.  MAINTENANCE RECORD AVAILABLE. Carfax available. SERIOUS CASH BUYERS ONLY - PLEASE LEAVE YOUR CONTACT# - will get back to you",https://chicago.craigslist.org/wcl/cto/d/downers-grove-2015-honda-fit-ex-one/7649988134.html,2015 HONDA FIT EX - one owner !!! loooow miles !!!,"ONLY 63K ORIGINAL MILES !!! GAS SAVER 1  ACCIDENTS FREE , SMOKE FREE.  GARAGE KEPT . NEW TIRES &amp; BRAKES   BACK UP CAMERA , SIDE CAMERA , BLUETOOTH.  NO RUST OR DENTS . LOOKS AND RUNS LIKE NEW.   MAINTENANCE RECORD AVAILABLE. Carfax available.     SERIOUS CASH BUYERS ONLY - PLEASE LEAVE YOUR CONTACT# - will get back to you  "
7649988203,2023-08-01 17:04:34-04:00,8000.00,USD,2008,2008 Toyota Highlander,,gas,SUV,full-size,142000,6 cylinders,4wd,clean,automatic,silver,good,OH,Eastlake,44095,US,,-81.444500,41.658700,2023-08-31 21:04:34+00:00,"QR Code Link to This Post Toyota Highlander AWD, second owner, 3 row seats, fresh brakes, good tires, weather tech mats, hitch, aftermarket nav and back up camera. This vehicle has been maintained. Bought a new car, time to sell.  Call or text 216 214 four six 0 three.",https://cleveland.craigslist.org/cto/d/eastlake-2008-toyota-highlander/7649988203.html,2008 Toyota Highlander,"Toyota Highlander AWD, second owner, 3 row seats, fresh brakes, good tires, weather tech mats, hitch, aftermarket nav and back up camera. This vehicle has been maintained.  Bought a new car, time to sell.     Call or text 216 214 four six 0 three. "
7649988282,2023-08-01 16:04:44-05:00,14995.00,USD,2019,2019 hyundai elantra,,gas,,,53520,,,clean,automatic,black,,WI,Waukesha,53187,US,1611 Lincoln Ave,-88.219600,42.999300,2023-08-31 21:04:44+00:00,"QR Code Link to This Post This is a 2 owner local new car trade and we have a Car Fax History Report. Ths SEL has rear back up camera, alloy wheels, keyless entry. Just serviced with new tires,oil change and brakes. This low mileage Elantra is ready and shows very well.",https://milwaukee.craigslist.org/ctd/d/waukesha-2019-hyundai-elantra-sel-low/7649988282.html,2019 Hyundai Elantra SEL low miles new tires sharp,"This is a 2 owner local new car trade and we have a Car Fax History Report. Ths SEL has rear back up camera, alloy wheels, keyless entry. Just serviced with new tires,oil change and brakes. This low mileage Elantra is ready and shows very well.  "
7649988610,2023-08-01 16:05:31-05:00,10995.00,USD,2015,2015 chevy silverado 1500,,gas,,,202553,8 cylinders,rwd,clean,automatic,blue,,WI,Waukesha,53187,US,1611 Lincoln Ave,-88.219600,42.999300,2023-08-31 21:05:31+00:00,"QR Code Link to This Post This is a 1 owner local new truck trade and we have a Car Fax History Report. This Silverado has 5.3 v8, power windows , power locks,a/c and keyless entry. Drives well . Must See!",https://milwaukee.craigslist.org/ctd/d/waukesha-2015-chevrolet-silverado-1500/7649988610.html,2015 Chevrolet Silverado 1500 Crew Cab 1 owner,"This is a 1 owner local new truck trade and we have a Car Fax History Report. This Silverado has 5.3 v8, power windows , power locks,a/c and keyless entry. Drives well . Must See!  "
7649988793,2023-08-01 17:05:55-04:00,4900.00,USD,2010,2010 Buick Enclave CXL,,gas,,,175524,6 cylinders,fwd,clean,automatic,white,good,MI,Ortonville,48462,US,110 S ortonville rd,-83.451190,42.851055,2023-08-31 21:05:55+00:00,"QR Code Link to This Post 2010 Buick Enclave CXL FWD! This Buick Enclave runs and drives great with 175,524 miles on a 3.6L V6 engine with an automatic transmission! $4,900 Stock #15940 Options: *Clean Carfax *Remote Start *AUX Connect *Rear Camera *Rear Park Assist *XM Ready *Rear Captain Seats *Third Row Seats *Sunroof *Memory Seats *Heated Seats *Leather Seats *Cruise Control *Steering Wheel Controls *Power Driver/Passenger Seats *Power Mirrors *Power Windows *Power Door Locks WE HAVE OVER 150 VEHICLES TO CHOOSE FROM! (248)382-5666  WWW.MARSHAUTOSALESLLC.COM Please Copy and Paste our web address into your browser to see all of our quality pre-owned vehicles!! Marsh Auto Sales, LLC 110 S Ortonville Road Ortonville MI, 48462 Open Hours: Monday & Thursday: 9:30am-8pm Tuesday, Wednesday, & Friday: 9:30am - 6pm Saturday: 9:30 - 4pm Marsh Auto Sales, LLC relies on external data provided by the vehicle manufacturer and other resources and, therefore, exact configuration, specifications, color and accessories are not guaranteed. We make every effort to present accurate information. Inventory is subject to prior sale and prices are subject to change without notice and cannot be combined with any other offer(s). The starting prices advertised for listed vehicles as equipped does not include other charges and/or services such as: License, Title, Registration Fees, State Taxes, Dealer Prep, Finance and/or Documentation Fees. Dealer makes no representations expressed or implied to any actual or prospective buyer or owner of this vehicle as to the existence, ownership, accuracy, description or condition of the listed vehicle or its equipment options, accessories, prices, or warranties. Tags: used truck, Ortonville, Holly, Clarkston, Fenton, Springfield, Linden, Used Cars, Preowned vehicles, Financing Available, Bad Credit, No Credit, Auto dealership, Warranty options, warranties available, Late hours, Open weekends",https://detroit.craigslist.org/okl/ctd/d/ortonville-2010-buick-enclave-cxl/7649988793.html,2010 Buick Enclave CXL!,"2010 Buick Enclave CXL FWD! This Buick Enclave runs and drives great with 175,524 miles on a 3.6L V6 engine with an automatic transmission!    $4,900  Stock #15940    Options:    *Clean Carfax  *Remote Start  *AUX Connect  *Rear Camera  *Rear Park Assist  *XM Ready  *Rear Captain Seats  *Third Row Seats  *Sunroof  *Memory Seats  *Heated Seats  *Leather Seats  *Cruise Control  *Steering Wheel Controls  *Power Driver/Passenger Seats  *Power Mirrors  *Power Windows  *Power Door Locks    WE HAVE OVE..."
7649988927,2023-08-01 16:06:11-05:00,5995.00,USD,2012,2012 chevy silverado,,gas,,,222209,8 cylinders,rwd,clean,automatic,blue,,WI,Waukesha,53187,US,1611 Lincoln Ave,-88.219600,42.999300,2023-08-31 21:06:11+00:00,"QR Code Link to This Post This is a 1 owner and we have a Car Fax Histor yReport. This Silverado has 4.8 v8, bedliners, cold a/c and cruise control. Strong runner and drives great. Stop out and see this nice Silverado.",https://milwaukee.craigslist.org/ctd/d/waukesha-2012-chevrolet-silverado-1500/7649988927.html,2012 Chevrolet Silverado 1500 Work Truck 1 owner 4.8 v8 Nice!,"This is a 1 owner and we have a Car Fax Histor yReport. This Silverado has 4.8 v8, bedliners, cold a/c and cruise control. Strong runner and drives great. Stop out and see this nice Silverado.  "
7649989361,2023-08-01 17:07:18-04:00,11200.00,USD,2014,2014 honda accord,,gas,coupe,full-size,150300,4 cylinders,fwd,clean,automatic,black,good,MI,Wyandotte,48192,US,,-83.161600,42.208400,2023-08-31 21:07:18+00:00,"QR Code Link to This Post Very Nice Honda Accord EX-L, second owner, well maintained with receipts.  Good brakes, Goodyear Tires at 95% All options with heated Leather seats, Sun Roof and Premium sound. Very nice around town and on the freeway. Good gas mileage NO TEXT      Call Only Please NO EMAIL     show contact info",https://detroit.craigslist.org/wyn/cto/d/wyandotte-2014-honda-accord-ex/7649989361.html,2014 Honda Accord EX-L,"Very Nice Honda Accord EX-L, second owner, well maintained with receipts.   Good brakes, Goodyear Tires at 95% All options with heated Leather seats,  Sun Roof and Premium sound. Very nice around town and on the freeway.  Good gas mileage    NO TEXT      Call Only Please  NO EMAIL    734-309-0049  "
7649989482,2023-08-01 17:07:35-04:00,24900.00,USD,2019,2019 Ford F-150 XLT Sport 4X4,,gas,,,125864,6 cylinders,4wd,clean,automatic,blue,good,MI,Ortonville,48462,US,110 South Ortonville Road,-83.428800,42.840900,2023-08-31 21:07:35+00:00,"QR Code Link to This Post 2019 Ford F-150 XLT Sport 4X4! This F-150 runs and drives great with 125,864 miles on a 3.5L V6 engine with a 10 speed automatic transmission! $24,900 Stock #15683 *Financing Available* Options: *Clean Carfax *Tow Package *Crew Cab *Short Bed *Remote Start *Bluetooth Compatible w/ Apple Carplay and Android Audio *Touchscreen Radio *USB Connect *Rear Camera *Rear Parking Assist *XM Ready *Cruise Control *Steering Wheel Controls *Power Adjust Pedals *Power Driver Seat *Power Mirrors *Power Windows *Power Door Locks WE HAVE OVER 150 VEHICLES TO CHOOSE FROM! (248)382-5666 WWW.MARSHAUTOSALESLLC.COM Please Copy and Paste our web address into your browser to see all of our quality pre-owned vehicles!! Marsh Auto Sales, LLC 110 S Ortonville Road Ortonville MI, 48462 Open Hours: Monday & Thursday: 9:30am-8pm Tuesday, Wednesday, & Friday: 9:30am - 6pm Saturday: 9:30 - 4pm Marsh Auto Sales, LLC relies on external data provided by the vehicle manufacturer and other resources and, therefore, exact configuration, specifications, color and accessories are not guaranteed. We make every effort to present accurate information. Inventory is subject to prior sale and prices are subject to change without notice and cannot be combined with any other offer(s). The starting prices advertised for listed vehicles as equipped does not include other charges and/or services such as: License, Title, Registration Fees, State Taxes, Dealer Prep, Finance and/or Documentation Fees. Dealer makes no representations expressed or implied to any actual or prospective buyer or owner of this vehicle as to the existence, ownership, accuracy, description or condition of the listed vehicle or its equipment options, accessories, prices, or warranties. Tags: used truck, Ortonville, Holly, Clarkston, Fenton, Springfield, Linden, Used Cars, Pre Owned vehicles, Financing Available, Bad Credit, No Credit, Auto dealership, Warranty options, warranties available, Late hours, Open weekends",https://toledo.craigslist.org/ctd/d/ortonville-2019-ford-150-xlt-sport-4x4/7649989482.html,2019 Ford F-150 XLT Sport 4X4!,"2019 Ford F-150 XLT Sport 4X4! This F-150 runs and drives great with 125,864 miles on a 3.5L V6 engine with a 10 speed automatic transmission!    $24,900  Stock #15683  *Financing Available*    Options:    *Clean Carfax  *Tow Package  *Crew Cab  *Short Bed  *Remote Start  *Bluetooth Compatible w/ Apple Carplay and Android Audio  *Touchscreen Radio  *USB Connect  *Rear Camera  *Rear Parking Assist  *XM Ready  *Cruise Control  *Steering Wheel Controls  *Power Adjust Pedals  *Power Driver Seat  *Po..."
7649990389,2023-08-01 17:09:52-04:00,2999.00,USD,2004,2004 Mercury Grand Marquis LS,,gas,,,158000,,,clean,automatic,,fair,IN,Marion,46952,US,407 N Baldwin Ave,-85.675778,40.563695,2023-08-31 21:09:52+00:00,"QR Code Link to This Post 2004 Mercury Grand Marquis LS   4.8L V8 158k miles  A/C Blower motor doesn't work,  Otherwise no rust, solid, runs good. Please call or come in with questions. *We do not respond to email inquiries* Trading Post LLC 407 N Baldwin Ave Marion, IN 46952",https://kokomo.craigslist.org/cto/d/marion-2004-mercury-grand-marquis-ls/7649990389.html,2004 Mercury Grand Marquis LS,"2004 Mercury Grand Marquis LS    4.8L V8  158k miles   A/C Blower motor doesn't work,   Otherwise no rust, solid, runs good.    Please call or come in with questions.  *We do not respond to email inquiries*    Trading Post LLC  407 N Baldwin Ave  Marion, IN 46952 "
7649990805,2023-08-01 17:10:46-04:00,15995.00,USD,2016,2016 ford f150 xlt,,gas,,,162000,6 cylinders,4wd,clean,automatic,,excellent,MI,Mount Clemens,48043,US,18 WELTS,-82.876246,42.602173,2023-08-31 21:10:46+00:00,"QR Code Link to This Post 2016 FORD F-150 XLT NEW TIRES CREW CAB 4X4 V6 ECOBOOST AM/FM/SAT/USB DRIVES LIKE NEW CALL OR TEXT PAUL 586-246-8122 *AS LOW AS $495.00 DOWN ** ****WE FINANCE**** ~LOW MONTHLY PAYMENT!!!!!! ~GUARANTEED CREDIT APPROVAL!!!!!! COME OUT AND TAKE A LOOK!!! YOU'LL LEAVE A HAPPY, SATISFIED CUSTOMER!!!! **ALL OUR VEHICLES ARE CLEAN AND CLEAR TITLE** **SERVICING OUR CUSTOMERS IS OUR PRIDE,WORKING HARD TO KEEP YOU MOVING!!** ***WE ACCEPT ALL TRADE INS*** **IF IT RUNS, BRING IT IN.....IF IT DOESN'T, WE WILL PICK IT UP FOR FREE** FOR MORE INFORMATION CALL **** TODAY 586-246-8122 APPLY ONLINE : www.happymotorsales.com chrysler, jeep, chevy, chevrolet, gm, gmc, ford, buick, nissan, honda, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",https://detroit.craigslist.org/mcb/ctd/d/mount-clemens-2016-ford-150-xlt/7649990805.html,2016 FORD F-150 XLT,"2016 FORD F-150 XLT  NEW TIRES  CREW CAB  4X4  V6 ECOBOOST  AM/FM/SAT/USB  DRIVES LIKE NEW  CALL OR TEXT PAUL 586-246-8122          *AS LOW AS $495.00 DOWN **  ****WE FINANCE****  ~LOW MONTHLY PAYMENT!!!!!!  ~GUARANTEED CREDIT APPROVAL!!!!!!  COME OUT AND TAKE A LOOK!!! YOU'LL LEAVE A HAPPY, SATISFIED CUSTOMER!!!!  **ALL OUR VEHICLES ARE CLEAN AND CLEAR TITLE**  **SERVICING OUR CUSTOMERS IS OUR PRIDE,WORKING HARD TO KEEP YOU MOVING!!**  ***WE ACCEPT ALL TRADE INS***  **IF IT RUNS, BRING IT IN......"
7649990906,2023-08-01 17:10:59-04:00,19500.00,USD,2016,2016 FORD F-250,1FT7W2B67GEC24602,other,pickup,,164507,,4wd,clean,automatic,white,,MI,Dearborn Heights,48127,US,5952 N Telegraph Rd,-83.272150,42.330370,2023-08-31 21:10:58+00:00,"QR Code Link to This Post 2016 Ford F-250 F250 F 250 Super Duty Super Duty - Single Rear Wheel Offered by: Wes Financial Auto — (313) 631-4167  — $19,500       💬 24/7 messaging! Chat now on         Text2Buy.com 2016 FORD F-250 XL 4X4! THIS BEAST IS READY FOR WORK! CLEAN WHITE EXTERIOR WITH A GRAY LEATHER INTERIOR ARE A SLEEK COLOR COMBO!   LOADED WITH POWER CONTROLS, BIG MIRRORS, AND BACKUP CAMERA! EQUIPPED WITH FORDS POWERFUL 6.2L V8 ENGINE AND A 4X4 SYSTEM TO TACKLE ON ANY TERRAIN! THIS F-250 IS THE PERFECT WORK TRUCK! TOWING PACKAGE FOR YOUR BOAT, CAMPER OR TRAILER! SUPER CLEAN AND VERY WELL MAINTAINED!   READY TO SERVE YOUR BUSINESS! CALL US TODAY 313 406 9920        WES FINANCIAL AUTO GROUP IS A FAMILY OWNED & OPERATED BUSINESS WITH 5 STAR GOOGLE REVIEW!  OUR DEDICATED SALES STAFF IS HERE TO MAKE YOUR AUTO SHOPPING EXPERIENCE FUN,EASY ,,,,PLEASE ALLOW US TO HELP YOU FIND YOUR PERFECT VEHICLE TODAY.  WE'VE BEEN SERVING THE METRO AREA FOR 25 YRS...OUR # 1 GOAL IS CUSTOMER SATISFACTION...FINANCING AVAILABLE FOR EVERYONE!! GUARANTEED CREDIT APPROVAL...ALL CREDIT CARDS ARE ACCEPTED!!!! Wes Financial Auto Year: 2016 Make: Ford Model: F-250 Super Duty Series: Super Duty - Single Rear Wheel VIN: 1FT7W2B67GEC24602 Stock #: C24602 Condition: Used Mileage: 164,507 Exterior: White Interior: Gray Body: Pickup Truck Transmission: Automatic 6-Speed Engine: V8 6.2L Natural Aspiration Drivetrain: 4wd 🔥🔥⭐️ 🚘 🚘 ⭐️ WES FINANCIAL AUTO GROUP ⭐️ 🚘 🚘 ⭐️🔥🔥 🔹🔹📲 ☎️️ CALL OR TEXT US (313) 631-4167📲 ☎️️🔹🔹 ✅ CLEAN CARS - EXCELLENT PRICES ✅ WORLD-CLASS SERVICE! ✅ WE WORK WITH REPOS AND BANKRUPTCIES! 🔥🔥🔥 GET APPROVED!! COPY-PASTE IN BROWSER TO APPLY! 🔥🔥🔥 ↪ https://www.wesfinancialauto.com/ ↪ CLICK FINANCE ✅ TRADE-INS WELCOME! TOP DOLLAR FOR YOUR TRADE! ✅ REBUILD YOUR CREDIT! EVERYONE DESERVES A SECOND CHANCE! ✅ FRIENDLY NO PRESSURE STAFF - FAST AND EASY PURCHASE! 🔥🔥🔥 CHECK OUT OUR INVENTORY!🔥🔥🔥 ↪ https://www.wesfinancialauto.com/cars-for-sale ⭐️⭐️ 📲 ☎️️ CALL OR TEXT (313) 631-4167📲 ☎️️ ⭐️⭐️ 🚘2016 Ford F-250 Super Duty Super Duty - Single Rear Wheel🚘 Address: 5952 N Telegraph Rd Dearborn Heights, MI 48127 Phone: (313) 631-4167 Website: www.wesfinancialauto.com 📲 ☎️ Call or text (313) 631-4167 for quick answers to your questions about this Ford F-250 Super Duty Your message will always be answered by a real human — never an automated system. Disclaimer: Wes Financial Auto will never sell, share, or spam your mobile number. Standard text messaging rates may apply. 2016 Ford F-250 Super Duty Super Duty - Single Rear Wheel 62d27fa0f316432ab804982e511dd6a1",https://detroit.craigslist.org/wyn/ctd/d/dearborn-heights-2016-ford-250-f250-250/7649990906.html,2016 Ford F-250 F250 F 250 Super Duty Super Duty - Single Rear Wheel  	,"   2016 Ford F-250 F250 F 250 Super Duty Super Duty - Single Rear Wheel           Offered by:  Wes Financial Auto  — (313) 631-4167  — $19,500                         💬 24/7 messaging! Chat now on                        2016 FORD F-250 XL 4X4! THIS BEAST IS READY FOR WORK! CLEAN WHITE EXTERIOR WITH A GRAY LEATHER INTERIOR ARE A SLEEK COLOR COMBO!   LOADED WITH POWER CONTROLS, BIG MIRRORS, AND BACKUP CAMERA! EQUIPPED WITH FORDS POWERFUL 6.2L V8 ENGINE AND A 4X4 SYSTEM TO TA..."
7649993101,2023-08-01 16:16:13-05:00,11000.00,USD,2013,2013 hyundai sonata limited,,gas,sedan,full-size,92000,6 cylinders,fwd,clean,automatic,silver,excellent,IL,Gurnee,60031,US,,-87.945200,42.366900,2023-08-31 21:16:13+00:00,QR Code Link to This Post Ninety four thousand miles. Car has never been in the accident. The interior is in perfect condition and the car outside has maybe 1 or 2 scratches no dents. This is a limited edition so it has all the upgrades The car has a navigation system it also has dual MOON ROOFS. Interior is black leather no rips no tears. I put in custom made weather tech mats including the trunk.  Upgraded stereo system the tires in the back brakes were replaced ten thousand miles ago. Also a brand new engine was dropped into it by hyundai due to recall. Only 80 miles on new engine. The car was in the for the shop for a month. I have all the paperwork stating that everything has passed the only thing. BEAUTIFUL CAR FOR THIS PRICE.,https://chicago.craigslist.org/nwc/cto/d/gurnee-2013-hyundai-sonata-limited/7649993101.html,2013 HYUNDAI SONATA LIMITED EDITION,Ninety four thousand miles. Car has never been in the accident. The interior is in perfect condition and the car outside has maybe 1 or 2 scratches no dents. This is a limited edition so it has all the upgrades     The car has a navigation system it also has dual MOON ROOFS. Interior is black leather no rips no tears. I put in custom made weather tech mats including the trunk.   Upgraded stereo system the tires in the back brakes were replaced ten thousand miles ago. Also a brand new engine was ...
7649993128,2023-08-01 16:16:19-05:00,9900.00,USD,2012,2012 ford flex,,gas,SUV,mid-size,122000,6 cylinders,fwd,clean,automatic,silver,like new,IL,Oak Forest,60452,US,6100 159th St,-87.768306,41.602814,2023-08-31 21:16:19+00:00,"QR Code Link to This Post 2012 Ford Flex SE Price: $9,900 Mileage: 122,404 Condition: Used Engine: 3.5L V6 Transmission: Automatic 6-Speed Drivetrain: FWD Fuel: Gasoline Exterior Color: Silver Interior Color: Black Stock # 44777 VIN: 2FMGK5BC9CBD14547  Just arrived!  This 2012 Ford Flex SE has only 122,000 miles!  Loaded with options including Power locks and windows, Keyless entry, Bluetooth connectivity, CD player with AUX input, Parking sensors, and Premium alloy wheels!  Seating for 7!  Looks and runs great!  Each one of our vehicles has been inspected and serviced by our on-site ASE Certified Mechanics! We pride ourselves on selling only the finest vehicles, regardless of year/price/miles!  Your new pre-owned vehicle is ready to drive!!  Financing and extended warranty available!  Call now!  (708) 687-2100, Or visit www.bmauto.com for more photos!!",https://chicago.craigslist.org/sox/ctd/d/oak-forest-2012-ford-flex-se-extra/7649993128.html,2012 Ford Flex SE - Extra clean! 122k miles!,"2012 Ford Flex SE  Price: $9,900  Mileage: 122,404  Condition: Used  Engine: 3.5L V6  Transmission: Automatic 6-Speed  Drivetrain: FWD  Fuel: Gasoline  Exterior Color: Silver  Interior Color: Black  Stock # 44777  VIN: 2FMGK5BC9CBD14547     Just arrived!  This 2012 Ford Flex SE has only 122,000 miles!  Loaded with options including Power locks and windows, Keyless entry, Bluetooth connectivity, CD player with AUX input, Parking sensors, and Premium alloy wheels!  Seating for 7!  Looks and runs g..."
